Verification	Agent	Type	Rent	Location	Bedroom	Bathroom	Area
N/A	N/A	Retail	"200,000 AED/year"	"Dubai Digital Park, Dubai Silicon Oasis, Dubai"	N/A	N/A	"1,350 sqft"
N/A	N/A	Show Room	"387,500 AED/year"	"Dubai Investment Park 1 (DIP 1), Dubai Investment Park (DIP), Dubai"	N/A	2	"2,152 sqft"
N/A	N/A	Show Room	"498,189 AED/year"	"Dubai Investment Park 1 (DIP 1), Dubai Investment Park (DIP), Dubai"	N/A	N/A	"2,767 sqft"
N/A	N/A	Show Room	"316,200 AED/year"	"Dubai Investment Park 1 (DIP 1), Dubai Investment Park (DIP), Dubai"	N/A	2	"1,756 sqft"
N/A	N/A	Show Room	"651,000 AED/year"	"Dubai Investment Park 1 (DIP 1), Dubai Investment Park (DIP), Dubai"	N/A	N/A	"3,616 sqft"
N/A	N/A	Office Space	"95,000 AED/year"	"Gold Tower (Au Tower), JLT Cluster I, Jumeirah Lake Towers, Dubai"	N/A	N/A	559 sqft
N/A	N/A	Office Space	"320,000 AED/year"	"Bayswater, Business Bay, Dubai"	N/A	1	"1,507 sqft"
N/A	N/A	Office Space	"130,000 AED/year"	"The Crescent, Palm Jumeirah, Dubai"	N/A	1	350 sqft
N/A	N/A	Warehouse	"85,000 AED/year"	"Al Jurf Industrial, Ajman"	N/A	N/A	"2,300 sqft"
N/A	N/A	Retail	"50,000 AED/year"	"K04, Greece Cluster, International City, Dubai"	N/A	1	464 sqft
N/A	N/A	Office Space	"109,999 AED/year"	"Goldcrest Executive, JLT Cluster C, Jumeirah Lake Towers, Dubai"	N/A	1	854 sqft
N/A	N/A	Office Space	"113,600 AED/year"	"Central District, Al Ain"	N/A	1	"1,528 sqft"
N/A	N/A	Business Centre	"90,000 AED/year"	"Anantara Downtown - Business Tower, Business Bay, Dubai"	N/A	1	222 sqft
N/A	N/A	Office Space	"265,860 AED/year"	"Arjaan Office Tower, Dubai Media City, Dubai"	N/A	1	"1,266 sqft"
N/A	N/A	Warehouse	"40,000 AED/year"	"Al Sajaa, Sharjah"	N/A	1	"1,100 sqft"
N/A	N/A	Office Space	"65,000 AED/year"	"Al Nahyan, Abu Dhabi"	N/A	1	"1,383 sqft"
N/A	N/A	Office Space	"1,050,000 AED/year"	"Concord Tower, Dubai Media City, Dubai"	N/A	N/A	"7,500 sqft"
N/A	N/A	Office Space	"93,100 AED/year"	"Yes Business Centre, Al Barsha 1, Al Barsha, Dubai"	N/A	1	711 sqft
N/A	N/A	Labor Camp	"2,042,400 AED/year"	"Industrial Area 15, Sharjah Industrial Area, Sharjah"	N/A	7+	"24,000 sqft"
N/A	N/A	Office Space	"68,000 AED/year"	"Airport Road, Abu Dhabi"	N/A	1	"1,023 sqft"
N/A	N/A	Office Space	"209,999 AED/year"	"The Prism, Business Bay, Dubai"	N/A	1	"1,164 sqft"
N/A	N/A	Office Space	"80,000 AED/year"	"Al Danah, Abu Dhabi"	N/A	1	990 sqft
N/A	N/A	Office Space	"35,550 AED/year"	"Business Village, Port Saeed, Deira, Dubai"	N/A	N/A	100 sqft
N/A	N/A	Show Room	"284,543 AED/year"	"DMC Staff Accommodation, Maritime City, Dubai"	N/A	1	"3,347 sqft"
N/A	N/A	Shop	"80,000 AED/year"	"Greece Cluster, International City, Dubai"	N/A	1	721 sqft
N/A	N/A	Office Space	"15,000 AED/year"	"M-9, Mussafah Industrial Area, Mussafah, Abu Dhabi"	N/A	7+	160 sqft
N/A	N/A	Office Space	"60,000 AED/year"	"Concord Tower, Dubai Media City, Dubai"	N/A	2	170 sqft
N/A	N/A	Office Space	"110,000 AED/year"	"Concord Tower, Dubai Media City, Dubai"	N/A	2	270 sqft
N/A	N/A	Warehouse	"250,000 AED/year"	"Al Sajaa, Sharjah"	N/A	1	"5,600 sqft"
N/A	N/A	Retail	"259,200 AED/year"	"Aykon City Tower C, Aykon City, Business Bay, Dubai"	N/A	N/A	861 sqft
N/A	N/A	Office Space	"6,000 AED/year"	"Al Nakheel, Ajman Downtown, Ajman"	N/A	1	100 sqft
N/A	N/A	Retail	"152,904 AED/year"	"DMC Staff Accommodation, Maritime City, Dubai"	N/A	1	"1,609 sqft"
N/A	N/A	Office Space	"80,000 AED/year"	"Al Barsha 1, Al Barsha, Dubai"	N/A	1	698 sqft
N/A	N/A	Office Space	"90,000 AED/year"	"Jumeirah Bay X3, JLT Cluster X, Jumeirah Lake Towers, Dubai"	N/A	1	877 sqft
N/A	N/A	Retail	"223,942 AED/year"	"DMC Staff Accommodation, Maritime City, Dubai"	N/A	1	"2,357 sqft"
N/A	N/A	Business Centre	"50,000 AED/year"	"Tameem House, Barsha Heights (Tecom), Dubai"	N/A	2	100 sqft
N/A	N/A	Office Space	"66,000 AED/year"	"AL Zarouni Business Center, Al Barsha 1, Al Barsha, Dubai"	N/A	2	183 sqft
N/A	N/A	Warehouse	"1,360,000 AED/year"	"Dubai Industrial City, Dubai"	N/A	1	"34,000 sqft"
N/A	N/A	Warehouse	"720,000 AED/year"	"Dubai Investment Park (DIP), Dubai"	N/A	1	"12,000 sqft"
N/A	N/A	Warehouse	"307,400 AED/year"	"Dubai Investment Park (DIP), Dubai"	N/A	1	"5,800 sqft"
N/A	N/A	Business Centre	"65,000 AED/year"	"Dafan Al Khor, Ras Al Khaimah"	N/A	2	"1,800 sqft"
N/A	N/A	Retail	"103,170 AED/year"	"Suha Creek Hotel Apartments, Culture Village, Dubai"	N/A	N/A	687 sqft
N/A	N/A	Labor Camp	"5,000 AED/year"	"Mussafah Industrial Area, Mussafah, Abu Dhabi"	N/A	1	284 sqft
N/A	N/A	Office Space	"86,700 AED/year"	"Al Moosa Tower 1, Al Moosa Towers, Sheikh Zayed Road, Dubai"	N/A	1	510 sqft
N/A	N/A	Factory	"3,000,000 AED/year"	"Industrial Zone, Dubai Industrial City, Dubai"	N/A	4	"150,000 sqft"
N/A	N/A	Warehouse	"3,000,000 AED/year"	"Industrial Zone, Dubai Industrial City, Dubai"	N/A	4	"150,000 sqft"
N/A	N/A	Office Space	"74,655 AED/year"	"Al Khalidiya, Abu Dhabi"	N/A	1	850 sqft
N/A	N/A	Office Space	"1,213,153 AED/year"	"Al Fattan Office Tower, Al Fattan Marine Towers, Jumeirah Beach Residence, Dubai"	N/A	N/A	"5,776 sqft"
N/A	N/A	Retail	"496,000 AED/year"	"Wadi Al Safa 3, Dubai"	N/A	3	"6,620 sqft"
N/A	N/A	Office Space	"134,160 AED/year"	"Gold Tower (Au Tower), JLT Cluster I, Jumeirah Lake Towers, Dubai"	N/A	N/A	559 sqft
N/A	N/A	Labor Camp	"15,660 AED/year"	"Mussafah Industrial Area, Mussafah, Abu Dhabi"	N/A	1	413 sqft
N/A	N/A	Office Space	"72,000 AED/year"	"Electra Street, Abu Dhabi"	N/A	2	"1,400 sqft"
N/A	N/A	Shop	"35,000 AED/year"	"Naif, Deira, Dubai"	N/A	N/A	130 sqft
N/A	N/A	Office Space	"1,402,100 AED/year"	"Sheikh Zayed Road, Dubai"	N/A	N/A	"8,012 sqft"
N/A	N/A	Office Space	"40,000 AED/year"	"Addiyar Building, Sheikh Zayed Road, Dubai"	N/A	4	100 sqft
N/A	N/A	Office Space	"241,625 AED/year"	"Al Moosa Tower 1, Al Moosa Towers, Sheikh Zayed Road, Dubai"	N/A	N/A	"1,933 sqft"
N/A	N/A	Office Space	"286,000 AED/year"	"Nassima Tower, Sheikh Zayed Road, Dubai"	N/A	N/A	"1,300 sqft"
N/A	N/A	Office Space	"270,405 AED/year"	"Al Moosa Tower 2, Al Moosa Towers, Sheikh Zayed Road, Dubai"	N/A	N/A	"2,003 sqft"
N/A	N/A	Office Space	"250,000 AED/year"	"Al Wasl Building, Al Wasl, Dubai"	N/A	6	200 sqft
N/A	N/A	Office Space	"803,960 AED/year"	"Burj Daman, DIFC, Dubai"	N/A	1	"1,318 sqft"
N/A	N/A	Office Space	"4,320,140 AED/year"	"Eiffel II Building, Sheikh Zayed Road, Dubai"	N/A	N/A	"19,637 sqft"
N/A	N/A	Office Space	"1,073,920 AED/year"	"Gateway Building, Dubai Media City, Dubai"	N/A	1	"6,712 sqft"
N/A	N/A	Office Space	"621,590 AED/year"	"Burj Daman, DIFC, Dubai"	N/A	1	"1,019 sqft"
N/A	N/A	Land	"650,000 AED/year"	"Al Quoz Industrial Area 4, Al Quoz Industrial Area, Al Quoz, Dubai"	N/A	N/A	"13,300 sqft"
N/A	N/A	Staff Accommodation	"1,560,000 AED/year"	"Dubai Investment Park (DIP), Dubai"	N/A	N/A	"2,000 sqft"
N/A	N/A	Office Space	"407,100 AED/year"	"Concord Tower, Dubai Media City, Dubai"	N/A	1	"2,714 sqft"
N/A	N/A	Office Space	"15,000 AED/year"	"M-9, Mussafah Industrial Area, Mussafah, Abu Dhabi"	N/A	7+	160 sqft
N/A	N/A	Office Space	"16,000 AED/year"	"M-9, Mussafah Industrial Area, Mussafah, Abu Dhabi"	N/A	7+	180 sqft
N/A	N/A	Office Space	"16,000 AED/year"	"M-9, Mussafah Industrial Area, Mussafah, Abu Dhabi"	N/A	7+	160 sqft
N/A	N/A	Office Space	"15,000 AED/year"	"M-9, Mussafah Industrial Area, Mussafah, Abu Dhabi"	N/A	7+	160 sqft
N/A	N/A	Office Space	"15,000 AED/year"	"M-9, Mussafah Industrial Area, Mussafah, Abu Dhabi"	N/A	7+	160 sqft
N/A	N/A	Office Space	"16,000 AED/year"	"M-9, Mussafah Industrial Area, Mussafah, Abu Dhabi"	N/A	7+	180 sqft
N/A	N/A	Retail	"120,000 AED/year"	"Sheikh Hamad Bin Abdullah St., Fujairah"	N/A	1	"2,152 sqft"
N/A	N/A	Shop	"300,000 AED/year"	"Al Manhal, Abu Dhabi"	N/A	1	"3,143 sqft"
N/A	N/A	Shop	"420,000 AED/year"	"Airport Road, Abu Dhabi"	N/A	1	410 sqft
N/A	N/A	Office Space	"170,000 AED/year"	"Clover Bay Tower, Business Bay, Dubai"	N/A	N/A	942 sqft
N/A	N/A	Shop	"80,000 AED/year"	"AZIZI Riviera 6, Meydan One, Meydan, Dubai"	N/A	N/A	318 sqft
N/A	N/A	Office Space	"55,000 AED/year"	"AL Zarouni Business Center, Al Barsha 1, Al Barsha, Dubai"	N/A	2	161 sqft
N/A	N/A	Office Space	"524,160 AED/year"	"Arjaan Office Tower, Dubai Media City, Dubai"	N/A	1	"2,496 sqft"
N/A	N/A	Office Space	"144,000 AED/year"	"Hamdan Street, Abu Dhabi"	N/A	N/A	"2,583 sqft"
N/A	N/A	Warehouse	"1,560,000 AED/year"	"Industrial Zone, Dubai Industrial City, Dubai"	N/A	3	"34,703 sqft"
N/A	N/A	Shop	"65,000 AED/year"	"China Cluster, International City, Dubai"	N/A	N/A	677 sqft
N/A	N/A	Retail	"476,500 AED/year"	"P-1168, Al Raha Beach, Abu Dhabi"	N/A	N/A	"2,564 sqft"
N/A	N/A	Office Space	"80,620 AED/year"	"Al Moosa Tower 1, Al Moosa Towers, Sheikh Zayed Road, Dubai"	N/A	N/A	556 sqft
N/A	N/A	Business Centre	"50,000 AED/year"	"The Binary Tower, Business Bay, Dubai"	N/A	N/A	200 sqft
N/A	N/A	Retail	"120,000 AED/year"	"AZIZI Riviera 40, Meydan One, Meydan, Dubai"	N/A	1	242 sqft
N/A	N/A	Office Space	"507,250 AED/year"	"Bay Square Building 7, Bay Square, Business Bay, Dubai"	N/A	1	"1,956 sqft"
N/A	N/A	Shop	"10,000 AED/year"	"Al Sharq, Sharjah"	N/A	N/A	250 sqft
N/A	N/A	Office Space	"120,000 AED/year"	"Churchill Executive Tower, Churchill Towers, Business Bay, Dubai"	N/A	1	620 sqft
N/A	N/A	Office Space	"200,620 AED/year"	"Al Shafar Tower, Barsha Heights (Tecom), Dubai"	N/A	1	"1,433 sqft"
N/A	N/A	Office Space	"94,400 AED/year"	"Al Danah, Abu Dhabi"	N/A	1	459 sqft
N/A	N/A	Office Space	"34,000 AED/year"	"Al Fardan Centre, Al Majaz 3, Al Majaz, Sharjah"	N/A	1	610 sqft
N/A	N/A	Land	"520,000 AED/year"	"ICAD - Industrial City Of Abu Dhabi, Mussafah, Abu Dhabi"	N/A	N/A	"139,000 sqft"
N/A	N/A	Shop	"160,000 AED/year"	"Al Bustan Centre & Residence, Al Qusais Residential Area, Al Qusais, Dubai"	N/A	N/A	600 sqft
N/A	N/A	Office Space	"140,000 AED/year"	"Bayswater, Business Bay, Dubai"	N/A	1	750 sqft
N/A	N/A	Office Space	"30,000 AED/year"	"Clover Bay Tower, Business Bay, Dubai"	N/A	1	100 sqft
N/A	N/A	Office Space	"19,000 AED/year"	"Mazaya Business Avenue AA1, Mazaya Business Avenue, Jumeirah Lake Towers, Dubai"	N/A	2	149 sqft
N/A	N/A	Labor Camp	"15,660 AED/year"	"Mussafah Industrial Area, Mussafah, Abu Dhabi"	N/A	1	275 sqft
N/A	N/A	Office Space	"50,000 AED/year"	"Al Wathba, Abu Dhabi"	N/A	1	850 sqft
N/A	N/A	Office Space	"106,000 AED/year"	"Al Mamzar - Sharjah, Sharjah"	N/A	N/A	"3,014 sqft"
N/A	N/A	Office Space	"50,000 AED/year"	"Tameem House, Barsha Heights (Tecom), Dubai"	N/A	1	208 sqft
N/A	N/A	Office Space	"95,000 AED/year"	"The H Hotel, Sheikh Zayed Road, Dubai"	N/A	2	200 sqft
N/A	N/A	Shop	"275,000 AED/year"	"Umm Suqeim 2, Umm Suqeim, Dubai"	N/A	1	"1,400 sqft"
N/A	N/A	Warehouse	"1,072,720 AED/year"	"Dubai Investment Park (DIP), Dubai"	N/A	4	"19,504 sqft"
N/A	N/A	Warehouse	"506,000 AED/year"	"ICAD - Industrial City Of Abu Dhabi, Mussafah, Abu Dhabi"	N/A	N/A	"9,899 sqft"
N/A	N/A	Office Space	"86,040 AED/year"	"Al Qusais 3, Al Qusais Residential Area, Al Qusais, Dubai"	N/A	1	956 sqft
N/A	N/A	Office Space	"140,000 AED/year"	"HDS Tower, JLT Cluster F, Jumeirah Lake Towers, Dubai"	N/A	2	"1,089 sqft"
N/A	N/A	Office Space	"331,100 AED/year"	"Barsha Heights (Tecom), Dubai"	N/A	1	"1,892 sqft"
N/A	N/A	Labor Camp	"10,000 AED/year"	"Al Sajaa, Sharjah"	N/A	1	"11,000 sqft"
N/A	N/A	Office Space	"154,000 AED/year"	"Al Zahiyah, Abu Dhabi"	N/A	N/A	"2,368 sqft"
N/A	N/A	Labor Camp	"10,260 AED/year"	"Mussafah Industrial Area, Mussafah, Abu Dhabi"	N/A	1	413 sqft
N/A	N/A	Office Space	"45,000 AED/year"	"Sheikh Hamad Bin Abdullah St., Fujairah"	N/A	1	"1,375 sqft"
N/A	N/A	Office Space	"130,000 AED/year"	"The Dome, JLT Cluster N, Jumeirah Lake Towers, Dubai"	N/A	1	"1,219 sqft"
N/A	N/A	Warehouse	"1,430,000 AED/year"	"Al Maffraq, Abu Dhabi"	N/A	N/A	"47,344 sqft"
N/A	N/A	Shop	"180,000 AED/year"	"Abu Shagara building, Abu shagara, Sharjah"	N/A	4	"4,000 sqft"
N/A	N/A	Warehouse	"422,500 AED/year"	"Al Maffraq, Abu Dhabi"	N/A	N/A	"13,988 sqft"
N/A	N/A	Show Room	"554,664 AED/year"	"DMC Staff Accommodation, Maritime City, Dubai"	N/A	1	"6,525 sqft"
N/A	N/A	Labor Camp	"15,060 AED/year"	"Mussafah Industrial Area, Mussafah, Abu Dhabi"	N/A	1	413 sqft
N/A	N/A	Retail	"270,000 AED/year"	"The View, Danet Abu Dhabi, Abu Dhabi"	N/A	N/A	"2,257 sqft"
N/A	N/A	Labor Camp	"24,060 AED/year"	"Mussafah Industrial Area, Mussafah, Abu Dhabi"	N/A	1	413 sqft
N/A	N/A	Office Space	"75,000 AED/year"	"The Exchange, Business Bay, Dubai"	N/A	1	350 sqft
N/A	N/A	Half Floor	"451,750 AED/year"	"ICAD - Industrial City Of Abu Dhabi, Mussafah, Abu Dhabi"	N/A	N/A	"17,488 sqft"
N/A	N/A	Half Floor	"1,500,000 AED/year"	"ICAD - Industrial City Of Abu Dhabi, Mussafah, Abu Dhabi"	N/A	4	"26,900 sqft"
N/A	N/A	Office Space	"49,612 AED/year"	"The Exchange, Business Bay, Dubai"	N/A	1	118 sqft
N/A	N/A	Shop	"528,000 AED/year"	"Suha Park Hotel Apartments, Culture Village, Dubai"	N/A	N/A	"2,780 sqft"
N/A	N/A	Office Space	"19,800 AED/year"	"M-4, Mussafah Industrial Area, Mussafah, Abu Dhabi"	N/A	N/A	195 sqft
N/A	SUPERAGENT	Shop	"84,999 AED/year"	"Al Karama, Dubai"	N/A	1	235 sqft
N/A	N/A	Warehouse	"450,000 AED/year"	"M-13, Mussafah Industrial Area, Mussafah, Abu Dhabi"	N/A	3	"6,138 sqft"
N/A	N/A	Warehouse	"90,000 AED/year"	"Industrial Area 13, Sharjah Industrial Area, Sharjah"	N/A	1	"2,400 sqft"
N/A	N/A	Office Space	"180,000 AED/year"	"UBL Tower, Khalifa Street, Abu Dhabi"	N/A	N/A	"2,583 sqft"
N/A	N/A	Office Space	"70,000 AED/year"	"Tameem House, Barsha Heights (Tecom), Dubai"	N/A	2	184 sqft
N/A	N/A	Shop	"85,000 AED/year"	"CBD (Central Business District), International City, Dubai"	N/A	1	635 sqft
N/A	N/A	Shop	"65,000 AED/year"	"Y08, England Cluster, International City, Dubai"	N/A	1	721 sqft
N/A	N/A	Office Space	"35,000 AED/year"	"Mankhool, Bur Dubai, Dubai"	N/A	4	130 sqft
N/A	N/A	Shop	"60,000 AED/year"	"Industrial Area 2, Sharjah Industrial Area, Sharjah"	N/A	N/A	600 sqft
N/A	N/A	Office Space	"100,000 AED/year"	"Al Majaz 2, Al Majaz, Sharjah"	N/A	2	"2,152 sqft"
N/A	N/A	Office Space	"73,000 AED/year"	"Abu Hail, Deira, Dubai"	N/A	1	850 sqft
N/A	N/A	Office Space	"50,000 AED/year"	"Tameem House, Barsha Heights (Tecom), Dubai"	N/A	2	101 sqft
N/A	N/A	Office Space	"56,000 AED/year"	"Tameem House, Barsha Heights (Tecom), Dubai"	N/A	2	108 sqft
N/A	N/A	Office Space	"65,000 AED/year"	"Tameem House, Barsha Heights (Tecom), Dubai"	N/A	2	200 sqft
N/A	N/A	Office Space	"75,000 AED/year"	"Tameem House, Barsha Heights (Tecom), Dubai"	N/A	2	228 sqft
N/A	N/A	Office Space	"65,000 AED/year"	"Tameem House, Barsha Heights (Tecom), Dubai"	N/A	2	226 sqft
N/A	N/A	Office Space	"265,000 AED/year"	"Mazaya Business Avenue AA1, Mazaya Business Avenue, Jumeirah Lake Towers, Dubai"	N/A	1	"1,757 sqft"
N/A	N/A	Retail	"360,000 AED/year"	"Al Rashidiya, Dubai"	N/A	2	"3,769 sqft"
N/A	N/A	Office Space	"15,500 AED/year"	"Hor Al Anz East, Hor Al Anz, Deira, Dubai"	N/A	1	100 sqft
N/A	N/A	Office Space	"138,600 AED/year"	"Airport Road Area, Al Garhoud, Dubai"	N/A	1	990 sqft
N/A	N/A	Shop	"45,000 AED/year"	"Mirdif, Dubai"	N/A	N/A	100 sqft
N/A	N/A	Warehouse	"415,000 AED/year"	"Mussafah Industrial Area, Mussafah, Abu Dhabi"	N/A	1	"9,924 sqft"
N/A	N/A	Shop	"16,000 AED/year"	"Al Alia, Ajman"	N/A	N/A	300 sqft
N/A	N/A	Shop	"22,000 AED/year"	"Abu shagara, Sharjah"	N/A	N/A	300 sqft
N/A	N/A	Office Space	"152,500 AED/year"	"Concord Tower, Dubai Media City, Dubai"	N/A	N/A	"1,129 sqft"
N/A	N/A	Shop	"70,000 AED/year"	"X23, England Cluster, International City, Dubai"	N/A	1	721 sqft
N/A	N/A	Office Space	"1,200,000 AED/year"	"Al Karama, Dubai"	N/A	1	"6,000 sqft"
N/A	N/A	Office Space	"3,330,450 AED/year"	"Dubai Studio City, Dubai"	N/A	N/A	"24,670 sqft"
N/A	N/A	Shop	"75,000 AED/year"	"England Cluster, International City, Dubai"	N/A	N/A	820 sqft
N/A	N/A	Retail	"140,000 AED/year"	"Azizi Riviera 36, Meydan One, Meydan, Dubai"	N/A	1	837 sqft
N/A	N/A	Warehouse	"95,000 AED/year"	"Al Sajaa, Sharjah"	N/A	1	"2,670 sqft"
N/A	N/A	Office Space	"80,000 AED/year"	"The Palladium, JLT Cluster C, Jumeirah Lake Towers, Dubai"	N/A	N/A	743 sqft
N/A	N/A	Land	"6,000,000 AED/year"	"Al Bahia, Abu Dhabi"	N/A	N/A	"329,300 sqft"
N/A	N/A	Show Room	"2,300,000 AED/year"	"Al Quoz Industrial Area 1, Al Quoz Industrial Area, Al Quoz, Dubai"	N/A	N/A	"14,703 sqft"
N/A	N/A	Office Space	"27,000 AED/year"	"Iris Bay, Business Bay, Dubai"	N/A	1	100 sqft
N/A	N/A	Shop	"13,000 AED/year"	"Al Sharq, Sharjah"	N/A	N/A	216 sqft
N/A	N/A	Shop	"13,000 AED/year"	"Al Sharq, Sharjah"	N/A	N/A	216 sqft
N/A	N/A	Office Space	"77,887 AED/year"	"Dubai Investment Park (DIP), Dubai"	N/A	N/A	865 sqft
N/A	N/A	Shop	"50,000 AED/year"	"Al Suyoh, Sharjah"	N/A	1	172 sqft
N/A	N/A	Shop	"174,919 AED/year"	"Dubai Silicon Oasis, Dubai"	N/A	N/A	613 sqft
N/A	N/A	Office Space	"50,000 AED/year"	"Aspin Tower, Sheikh Zayed Road, Dubai"	N/A	1	250 sqft
N/A	N/A	Warehouse	"75,000 AED/year"	"Al Jurf Industrial, Ajman"	N/A	N/A	"2,600 sqft"
N/A	N/A	Warehouse	"75,000 AED/year"	"Al Jurf Industrial, Ajman"	N/A	1	"1,800 sqft"
N/A	N/A	Shop	"42,000 AED/year"	"England Cluster, International City, Dubai"	N/A	N/A	505 sqft
N/A	N/A	Shop	"50,000 AED/year"	"England Cluster, International City, Dubai"	N/A	N/A	505 sqft
N/A	N/A	Retail	"150,000 AED/year"	"Azizi Shaista Residences, Al Furjan, Dubai"	N/A	N/A	477 sqft
N/A	N/A	Villa	"3,000,000 AED/year"	"Jumeirah, Dubai"	N/A	7+	"19,000 sqft"
N/A	N/A	Retail	"387,000 AED/year"	"M Square, Mankhool, Bur Dubai, Dubai"	N/A	N/A	"1,548 sqft"
N/A	N/A	Office Space	"85,000 AED/year"	"HDS Tower, JLT Cluster F, Jumeirah Lake Towers, Dubai"	N/A	2	768 sqft
N/A	N/A	Labor Camp	"240,000 AED/year"	"Al Sajaa, Sharjah"	N/A	7+	"20,000 sqft"
N/A	N/A	Office Space	"42,000 AED/year"	"Al Karama, Dubai"	N/A	1	220 sqft
N/A	N/A	Office Space	"63,000 AED/year"	"Hamdan Street, Abu Dhabi"	N/A	1	"1,100 sqft"
N/A	N/A	Office Space	"50,000 AED/year"	"The Regal Tower, Business Bay, Dubai"	N/A	2	280 sqft
N/A	N/A	Office Space	"87,000 AED/year"	"Al Salam Street, Abu Dhabi"	N/A	1	"2,100 sqft"
N/A	N/A	Office Space	"46,000 AED/year"	"Baniyas Square, Deira, Dubai"	N/A	3	400 sqft
N/A	N/A	Shop	"35,000 AED/year"	"Al Nahyan Camp, Abu Dhabi"	N/A	N/A	200 sqft
N/A	N/A	Office Space	"16,000 AED/year"	"Leetag, Al Ain Industrial Area, Al Ain"	N/A	1	480 sqft
N/A	N/A	Labor Camp	"9,600,000 AED/year"	"Dubai Investment Park (DIP), Dubai"	N/A	7+	280 sqft
N/A	N/A	Warehouse	"60,000 AED/year"	"Mussafah Industrial Area, Mussafah, Abu Dhabi"	N/A	5	"1,350 sqft"
N/A	N/A	Labor Camp	"3,715,200 AED/year"	"Dubai Investment Park (DIP), Dubai"	N/A	7+	170 sqft
N/A	N/A	Warehouse	"120,000 AED/year"	"Mussafah, Abu Dhabi"	N/A	1	"3,450 sqft"
N/A	N/A	Office Space	"135,000 AED/year"	"Mazaya Business Avenue BB2, Mazaya Business Avenue, Jumeirah Lake Towers, Dubai"	N/A	N/A	"1,194 sqft"
N/A	N/A	Villa	"980,000 AED/year"	"Al Badaa, Dubai"	N/A	4	"3,761 sqft"
N/A	N/A	Office Space	"50,000 AED/year"	"Al Karama, Dubai"	N/A	4	200 sqft
N/A	N/A	Shop	"50,000 AED/year"	"International City, Dubai"	N/A	N/A	505 sqft
VERIFIED	SUPERAGENT	Office Space	"425,000 AED/year"	"Bayswater, Business Bay, Dubai"	N/A	1	"1,700 sqft"
VERIFIED	SUPERAGENT	Office Space	"160,000 AED/year"	"Park Lane Tower, Business Bay, Dubai"	N/A	N/A	778 sqft
VERIFIED	SUPERAGENT	Office Space	"90,000 AED/year"	"B2B Tower, Business Bay, Dubai"	N/A	N/A	481 sqft
VERIFIED	SUPERAGENT	Retail	"199,999 AED/year"	"AZIZI Riviera, Meydan One, Meydan, Dubai"	N/A	1	811 sqft
VERIFIED	SUPERAGENT	Office Space	"224,999 AED/year"	"Jumeirah Business Centre 5 (JBC 5), JLT Cluster W, Jumeirah Lake Towers, Dubai"	N/A	1	"1,355 sqft"
VERIFIED	SUPERAGENT	Retail	"325,000 AED/year"	"Binghatti Phoenix, Jumeirah Village Circle, Dubai"	N/A	1	"1,081 sqft"
VERIFIED	SUPERAGENT	Office Space	"120,000 AED/year"	"Binghatti Emerald, Jumeirah Village Circle, Dubai"	N/A	1	666 sqft
VERIFIED	SUPERAGENT	Shop	"350,000 AED/year"	"Centurion Star Tower, Port Saeed, Deira, Dubai"	N/A	1	"1,102 sqft"
VERIFIED	SUPERAGENT	Shop	"300,000 AED/year"	"Centurion Star Tower, Port Saeed, Deira, Dubai"	N/A	1	946 sqft
VERIFIED	SUPERAGENT	Retail	"220,000 AED/year"	"AZIZI Riviera, Meydan One, Meydan, Dubai"	N/A	1	"1,090 sqft"
VERIFIED	SUPERAGENT	Retail	"400,000 AED/year"	"AZIZI Riviera, Meydan One, Meydan, Dubai"	N/A	1	"1,487 sqft"
VERIFIED	SUPERAGENT	Office Space	"75,000 AED/year"	"Tamani Art Tower, Business Bay, Dubai"	N/A	1	314 sqft
VERIFIED	SUPERAGENT	Retail	"195,000 AED/year"	"AZIZI Riviera, Meydan One, Meydan, Dubai"	N/A	1	970 sqft
VERIFIED	SUPERAGENT	Office Space	"109,999 AED/year"	"Binghatti Emerald, Jumeirah Village Circle, Dubai"	N/A	1	629 sqft
VERIFIED	SUPERAGENT	Office Space	"96,000 AED/year"	"One Lake Plaza, JLT Cluster T, Jumeirah Lake Towers, Dubai"	N/A	1	916 sqft
N/A	SUPERAGENT	Full Floor	"2,879,500 AED/year"	"The Bay Gate, Business Bay, Dubai"	N/A	N/A	"11,518 sqft"
VERIFIED	SUPERAGENT	Office Space	"114,999 AED/year"	"HDS Business Centre, JLT Cluster M, Jumeirah Lake Towers, Dubai"	N/A	3	"1,124 sqft"
VERIFIED	SUPERAGENT	Office Space	"119,999 AED/year"	"Churchill Residency Tower, Churchill Towers, Business Bay, Dubai"	N/A	2	620 sqft
VERIFIED	SUPERAGENT	Shop	"411,500 AED/year"	"Binghatti Onyx, Jumeirah Village Circle, Dubai"	N/A	N/A	"1,647 sqft"
VERIFIED	SUPERAGENT	Office Space	"305,000 AED/year"	"The Exchange, Business Bay, Dubai"	N/A	2	"1,857 sqft"
VERIFIED	SUPERAGENT	Office Space	"270,000 AED/year"	"Mazaya Business Avenue BB1, Mazaya Business Avenue, Jumeirah Lake Towers, Dubai"	N/A	2	"1,701 sqft"
VERIFIED	SUPERAGENT	Office Space	"170,000 AED/year"	"Mazaya Business Avenue BB2, Mazaya Business Avenue, Jumeirah Lake Towers, Dubai"	N/A	2	"1,267 sqft"
