Verification	Agent	Type	Rent	Location	Bedroom	Bathroom	Area
VERIFIED	SUPERAGENT	Villa	"219,990 AED/year"	"Noya Viva, Noya, Yas Island, Abu Dhabi"	4	5	"2,260 sqft"
VERIFIED	SUPERAGENT	Townhouse	"309,990 AED/year"	"Souk Al Jubail, Al Jubail Island, Abu Dhabi"	3	4	"2,895 sqft"
N/A	SUPERAGENT	Apartment	"129,999 AED/year"	"Etihad Tower 2, Etihad Towers, Corniche Road, Abu Dhabi"	2	3	"1,410 sqft"
N/A	SUPERAGENT	Apartment	"139,999 AED/year"	"Etihad Tower 2, Etihad Towers, Corniche Road, Abu Dhabi"	2	3	"1,410 sqft"
N/A	SUPERAGENT	Apartment	"59,999 AED/year"	"Tower 7, Al Reef Downtown, Al Reef, Abu Dhabi"	1	1	828 sqft
N/A	SUPERAGENT	Apartment	"120,280 AED/year"	"Sama Tower, Electra Street, Abu Dhabi"	3	4	"1,850 sqft"
N/A	SUPERAGENT	Townhouse	"300,000 AED/year"	"Water Front Tower A, Waterfront Residential Towers, Tourist Club Area, Abu Dhabi"	4	6	"3,500 sqft"
N/A	SUPERAGENT	Villa	"180,000 AED/year"	"Emirates Compound, Muroor Area, Abu Dhabi"	5	6	"4,500 sqft"
VERIFIED	N/A	Townhouse	"165,000 AED/year"	"Sun, Arabian Ranches 3, Dubai"	3	3	"1,939 sqft"
N/A	SUPERAGENT	Apartment	"137,000 AED/year"	"Meera MAAM Residence, Corniche Road, Abu Dhabi"	2	2	"2,000 sqft"
N/A	N/A	Apartment	"31,000 AED/year"	"Al Nahda Complex, Al Nahda, Sharjah"	1	1	865 sqft
VERIFIED	SUPERAGENT	Villa	"550,000 AED/year"	"Street 5B, Al Barsha 2, Al Barsha, Dubai"	5	6	"14,995 sqft"
VERIFIED	SUPERAGENT	Apartment	"115,000 AED/year"	"Club Vista Mare, Palm Jumeirah, Dubai"	studio	1	653 sqft
N/A	N/A	Apartment	"34,000 AED/year"	"Dafan Al Nakheel, Ras Al Khaimah"	2	2	"1,300 sqft"
VERIFIED	SUPERAGENT	Apartment	"105,000 AED/year"	"Bahar 1, Bahar, Jumeirah Beach Residence, Dubai"	1	2	"1,198 sqft"
N/A	SUPERAGENT	Apartment	"320,000 AED/year"	"Forte 1, Forte, Downtown Dubai, Dubai"	3	3	"1,591 sqft"
VERIFIED	SUPERAGENT	Apartment	"170,000 AED/year"	"The Polo Residence, Meydan Avenue, Meydan, Dubai"	2	3	"1,534 sqft"
N/A	SUPERAGENT	Apartment	"37,998 AED/year"	"Street 20, Al Nahda, Sharjah"	1	2	955 sqft
N/A	N/A	Apartment	"55,000 AED/year"	"Tiraz, Naseej District, Aljada, Sharjah"	1	2	850 sqft
VERIFIED	SUPERAGENT	Apartment	"100,000 AED/year"	"Seven Palm, Palm Jumeirah, Dubai"	studio	1	377 sqft
N/A	N/A	Apartment	"156,027 AED/year"	"Burj Mohammed Bin Rashid at WTC, Corniche Road, Abu Dhabi"	3	5	"2,648 sqft"
N/A	SUPERAGENT	Apartment	"37,999 AED/year"	"Street 20, Al Nahda, Sharjah"	1	2	"1,050 sqft"
N/A	SUPERAGENT	Apartment	"31,000 AED/year"	"Tiger Building Al Yarmouk, Al Nahda, Sharjah"	1	1	"1,000 sqft"
N/A	SUPERAGENT	Apartment	"33,000 AED/year"	"Street 64, Al Nahda, Sharjah"	1	1	"1,000 sqft"
VERIFIED	SUPERAGENT	Apartment	"72,999 AED/year"	"Tower 1, Al Reef Downtown, Al Reef, Abu Dhabi"	2	3	"1,119 sqft"
VERIFIED	N/A	Apartment	"200,000 AED/year"	"Residences 13, District One, Mohammed Bin Rashid City, Dubai"	2	3	"1,176 sqft"
N/A	SUPERAGENT	Apartment	"37,995 AED/year"	"Street 20, Al Nahda, Sharjah"	1	2	956 sqft
N/A	SUPERAGENT	Apartment	"42,000 AED/year"	"Pacific Samoa, Pacific, Al Marjan Island, Ras Al Khaimah"	studio	1	449 sqft
N/A	SUPERAGENT	Apartment	"120,000 AED/year"	"Vision Twin Towers, Al Najda Street, Abu Dhabi"	2	2	"1,530 sqft"
VERIFIED	SUPERAGENT	Apartment	"75,000 AED/year"	"Lucky 1 Residence, Jumeirah Village Circle, Dubai"	1	2	765 sqft
VERIFIED	SUPERAGENT	Apartment	"87,000 AED/year"	"Joya Blanca Residences, Arjan, Dubai"	1	2	850 sqft
VERIFIED	SUPERAGENT	Apartment	"120,000 AED/year"	"Taya Residences, Al Furjan, Dubai"	2	3	"1,221 sqft"
VERIFIED	SUPERAGENT	Apartment	"90,000 AED/year"	"Avenue Residence 4, Avenue Residence, Al Furjan, Dubai"	1	2	773 sqft
VERIFIED	SUPERAGENT	Villa	"509,000 AED/year"	"Murooj Al Furjan, Al Furjan, Dubai"	5	7	"4,451 sqft"
VERIFIED	SUPERAGENT	Apartment	"690,000 AED/year"	"Address Residences Zabeel, Zabeel 1, Zabeel, Dubai"	2	3	"2,469 sqft"
VERIFIED	SUPERAGENT	Apartment	"145,000 AED/year"	"Central Park Building 1, Central Park at City Walk, City Walk, Dubai"	1	1	949 sqft
VERIFIED	N/A	Villa	"1,850,000 AED/year"	"Signature Villas Frond C, Signature Villas, Palm Jumeirah, Dubai"	6	7+	"13,403 sqft"
VERIFIED	SUPERAGENT	Apartment	"190,000 AED/year"	"La Rive, La Mer, Jumeirah, Dubai"	2	3	"1,203 sqft"
VERIFIED	N/A	Townhouse	"345,000 AED/year"	"Springs 3, The Springs, Dubai"	3	3	"2,700 sqft"
VERIFIED	N/A	Villa	"435,000 AED/year"	"Harmony 1, Harmony, Tilal Al Ghaf, Dubai"	4	4	"3,740 sqft"
N/A	SUPERAGENT	Apartment	"75,000 AED/year"	"Pacific Samoa, Pacific, Al Marjan Island, Ras Al Khaimah"	1	1	775 sqft
VERIFIED	N/A	Villa	"190,000 AED/year"	"Amaranta, Villanova, Dubai Land, Dubai"	4	4	"1,929 sqft"
VERIFIED	SUPERAGENT	Apartment	"67,000 AED/year"	"Escan Tower, Dubai Marina, Dubai"	1	2	836 sqft
VERIFIED	SUPERAGENT	Apartment	"63,000 AED/year"	"Building 38 to Building 107, Mediterranean Cluster, Discovery Gardens, Dubai"	1	2	861 sqft
N/A	SUPERAGENT	Apartment	"140,000 AED/year"	"Tower A, Two Towers, Barsha Heights (Tecom), Dubai"	2	3	"1,550 sqft"
VERIFIED	N/A	Apartment	"85,000 AED/year"	"Elite Sports Residence 3, Elite Sports Residence, Dubai Sports City, Dubai"	2	2	"1,290 sqft"
VERIFIED	SUPERAGENT	Apartment	"55,000 AED/year"	"AZIZI Berton, Al Furjan, Dubai"	studio	1	401 sqft
VERIFIED	SUPERAGENT	Villa	"425,000 AED/year"	"Murooj Al Furjan, Al Furjan, Dubai"	4	5	"6,135 sqft"
VERIFIED	SUPERAGENT	Townhouse	"275,000 AED/year"	"Murooj Al Furjan, Al Furjan, Dubai"	4	4	"3,530 sqft"
VERIFIED	SUPERAGENT	Apartment	"120,000 AED/year"	"Orra Marina, Dubai Marina, Dubai"	1	2	909 sqft
VERIFIED	SUPERAGENT	Apartment	"80,000 AED/year"	"Binghatti House, Jumeirah Village Circle, Dubai"	1	2	640 sqft
VERIFIED	SUPERAGENT	Townhouse	"173,499 AED/year"	"Noya Viva, Noya, Yas Island, Abu Dhabi"	3	4	"1,816 sqft"
VERIFIED	SUPERAGENT	Apartment	"289,000 AED/year"	"Mayan 2, Mayan, Yas Island, Abu Dhabi"	3	4	"2,613 sqft"
VERIFIED	SUPERAGENT	Apartment	"210,000 AED/year"	"Mayan 2, Mayan, Yas Island, Abu Dhabi"	2	3	"1,190 sqft"
N/A	SUPERAGENT	Apartment	"35,000 AED/year"	"Muwaileh 29 Building, Muwaileh, Sharjah"	1	2	985 sqft
N/A	SUPERAGENT	Apartment	"44,000 AED/year"	"Muwaileh 29 Building, Muwaileh, Sharjah"	2	3	"1,510 sqft"
N/A	SUPERAGENT	Apartment	"34,000 AED/year"	"Al Hamra Marina Residences, Al Hamra Village, Ras Al Khaimah"	studio	1	497 sqft
VERIFIED	N/A	Apartment	"65,000 AED/year"	"Oxford Boulevard, Jumeirah Village Circle, Dubai"	studio	1	384 sqft
VERIFIED	N/A	Apartment	"72,999 AED/year"	"BLOOM TOWERS A, Bloom Towers, Jumeirah Village Circle, Dubai"	1	1	792 sqft
VERIFIED	N/A	Apartment	"60,000 AED/year"	"Luma 22, Jumeirah Village Circle, Dubai"	studio	1	537 sqft
N/A	SUPERAGENT	Townhouse	"199,999 AED/year"	"Elan, Tilal Al Ghaf, Dubai"	3	4	"2,152 sqft"
N/A	SUPERAGENT	Apartment	"100,000 AED/year"	"Meera MAAM Residence, Corniche Road, Abu Dhabi"	1	2	"1,000 sqft"
N/A	SUPERAGENT	Apartment	"60,000 AED/year"	"Aria Gardens B, Aria Gardens, Arjan, Dubai"	studio	1	590 sqft
VERIFIED	N/A	Townhouse	"164,999 AED/year"	"Safi Townhouses, Town Square, Dubai"	4	4	"2,114 sqft"
N/A	SUPERAGENT	Apartment	"41,999 AED/year"	"Lootah Tower, Al Nahda, Sharjah"	2	2	"1,550 sqft"
N/A	SUPERAGENT	Apartment	"32,000 AED/year"	"Rasheed Tower 4, Al Taawun, Sharjah"	1	1	"1,000 sqft"
N/A	SUPERAGENT	Apartment	"28,996 AED/year"	"Zakhir Tower 1, Zakhir Towers, Al Taawun, Sharjah"	1	1	901 sqft
VERIFIED	SUPERAGENT	Villa	"225,000 AED/year"	"Noya Luma, Noya, Yas Island, Abu Dhabi"	3	4	"2,023 sqft"
VERIFIED	N/A	Apartment	"169,000 AED/year"	"Nobles Tower, Business Bay, Dubai"	2	3	"1,185 sqft"
N/A	SUPERAGENT	Apartment	"90,000 AED/year"	"The Square 1, Muwaileh Commercial, Sharjah"	3	4	"1,599 sqft"
VERIFIED	N/A	Apartment	"380,000 AED/year"	"Al Manara, Al Bandar, Al Raha Beach, Abu Dhabi"	4	5	"4,060 sqft"
N/A	SUPERAGENT	Apartment	"46,000 AED/year"	"Khalifa City A Villas, Khalifa City A, Khalifa City, Abu Dhabi"	1	1	"1,108 sqft"
VERIFIED	N/A	Apartment	"210,000 AED/year"	"Palace Residences, Dubai Creek Harbour (The Lagoons), Dubai"	2	2	"1,188 sqft"
VERIFIED	SUPERAGENT	Villa	"260,000 AED/year"	"Al Salam, Mudon, Dubai"	4	6	"3,330 sqft"
VERIFIED	SUPERAGENT	Duplex	"850,000 AED/year"	"One Za'abeel The Residences, Zabeel 1, Zabeel, Dubai"	2	4	"2,487 sqft"
N/A	SUPERAGENT	Villa	"400,000 AED/year"	"Nad Al Dhabi, Al Jubail Island, Abu Dhabi"	4	6	"12,023 sqft"
VERIFIED	N/A	Apartment	"99,000 AED/year"	"Marina Star, Dubai Marina, Dubai"	studio	1	510 sqft
N/A	N/A	Apartment	"37,999 AED/year"	"Al Nahda Complex, Al Nahda, Sharjah"	1	2	"1,000 sqft"
VERIFIED	SUPERAGENT	Apartment	"65,000 AED/year"	"Sherena Residence, Majan, Dubai Land, Dubai"	1	2	881 sqft
VERIFIED	SUPERAGENT	Apartment	"155,000 AED/year"	"Marina Vista, EMAAR Beachfront, Dubai Harbour, Dubai"	1	1	741 sqft
VERIFIED	SUPERAGENT	Villa	"360,000 AED/year"	"Legacy Nova Villas, Jumeirah Park, Dubai"	4	5	"5,748 sqft"
VERIFIED	SUPERAGENT	Townhouse	"150,000 AED/year"	"Shams Townhouses, Town Square, Dubai"	3	3	"1,872 sqft"
VERIFIED	SUPERAGENT	Villa	"400,000 AED/year"	"Murooj Al Furjan, Al Furjan, Dubai"	4	4	"4,091 sqft"
VERIFIED	SUPERAGENT	Villa	"280,000 AED/year"	"Murooj Al Furjan West, Al Furjan, Dubai"	4	5	"2,800 sqft"
N/A	SUPERAGENT	Apartment	"37,000 AED/year"	"New Al Taawun Road, Al Taawun, Sharjah"	1	2	950 sqft
N/A	SUPERAGENT	Townhouse	"120,000 AED/year"	"The Townhouses at Al Hamra Village, Al Hamra Village, Ras Al Khaimah"	4	4	"2,701 sqft"
VERIFIED	SUPERAGENT	Apartment	"90,000 AED/year"	"Park Heights 1, Park Heights, Dubai Hills Estate, Dubai"	1	1	645 sqft
VERIFIED	N/A	Apartment	"105,000 AED/year"	"Palm Views West, Palm Views, Palm Jumeirah, Dubai"	studio	1	544 sqft
N/A	SUPERAGENT	Apartment	"155,000 AED/year"	"United Square, Al Khalidiya, Abu Dhabi"	3	4	"1,990 sqft"
VERIFIED	N/A	Villa	"350,000 AED/year"	"Murooj Al Furjan, Al Furjan, Dubai"	4	5	"3,616 sqft"
VERIFIED	N/A	Apartment	"230,000 AED/year"	"Dunya Tower, Burj Khalifa Area, Downtown Dubai, Dubai"	2	3	"1,330 sqft"
N/A	SUPERAGENT	Apartment	"140,000 AED/year"	"Burj Al Salam, Sheikh Zayed Road, Dubai"	2	3	"1,020 sqft"
N/A	SUPERAGENT	Apartment	"35,000 AED/year"	"Marina Apartments B, Al Hamra Marina Residences, Al Hamra Village, Ras Al Khaimah"	1	2	862 sqft
VERIFIED	N/A	Townhouse	"220,000 AED/year"	"Elan, Tilal Al Ghaf, Dubai"	3	4	"1,511 sqft"
VERIFIED	N/A	Apartment	"220,000 AED/year"	"Sadaf 8, Sadaf, Jumeirah Beach Residence, Dubai"	3	4	"1,903 sqft"
VERIFIED	SUPERAGENT	Villa	"210,000 AED/year"	"Springs 15, The Springs, Dubai"	3	3	"2,758 sqft"
VERIFIED	SUPERAGENT	Apartment	"75,000 AED/year"	"J ONE Tower A, J ONE, Business Bay, Dubai"	studio	1	544 sqft
VERIFIED	SUPERAGENT	Villa	"245,000 AED/year"	"Springs 3, The Springs, Dubai"	3	3	"2,286 sqft"
N/A	SUPERAGENT	Villa	"100,000 AED/year"	"Al Mowaihat 2, Al Mowaihat, Ajman"	4	5	"6,400 sqft"
N/A	SUPERAGENT	Villa	"110,000 AED/year"	"Al Rawda 2 Villas, Al Rawda 2, Al Rawda, Ajman"	6	6	"5,000 sqft"
N/A	SUPERAGENT	Apartment	"26,000 AED/year"	"Fire Station Road, Muwaileh, Sharjah"	1	1	850 sqft
VERIFIED	N/A	Townhouse	"118,000 AED/year"	"Nakheel Townhouses, Jumeirah Village Circle, Dubai"	1	2	"1,938 sqft"
VERIFIED	N/A	Apartment	"340,000 AED/year"	"Downtown Views, Zabeel 2, Zabeel, Dubai"	3	4	"1,566 sqft"
VERIFIED	N/A	Apartment	"189,999 AED/year"	"Forte 1, Forte, Downtown Dubai, Dubai"	2	2	"1,088 sqft"
VERIFIED	N/A	Townhouse	"340,000 AED/year"	"Grand Views, Meydan Gated Community, Meydan, Dubai"	4	5	"3,313 sqft"
VERIFIED	SUPERAGENT	Villa	"210,000 AED/year"	"Shams Townhouses, Town Square, Dubai"	4	5	"2,745 sqft"
N/A	N/A	Villa	"164,950 AED/year"	"Marbella, Mina Al Arab, Ras Al Khaimah"	3	4	"2,514 sqft"
VERIFIED	N/A	Villa	"290,000 AED/year"	"Springs 12, The Springs, Dubai"	3	4	"2,768 sqft"
VERIFIED	N/A	Duplex	"120,000 AED/year"	"Al Raha Lofts, Al Raha Beach, Abu Dhabi"	2	3	"1,112 sqft"
VERIFIED	N/A	Duplex	"120,000 AED/year"	"Al Raha Lofts, Al Raha Beach, Abu Dhabi"	2	3	"1,209 sqft"
VERIFIED	N/A	Townhouse	"200,000 AED/year"	"Indigo Ville 1, Indigo Ville, Jumeirah Village Circle, Dubai"	5	5	"31,538 sqft"
N/A	N/A	Apartment	"16,000 AED/year"	"Fire Station Road, Muwaileh, Sharjah"	studio	1	300 sqft
N/A	N/A	Apartment	"31,000 AED/year"	"Mohammed Villas 6, Mohamed Bin Zayed City, Abu Dhabi"	studio	1	700 sqft
N/A	SUPERAGENT	Apartment	"134,995 AED/year"	"One of One Luxury Residences, Business Bay, Dubai"	1	2	882 sqft
N/A	N/A	Apartment	"39,999 AED/year"	"Dar Al Majaz, Jamal Abdul Nasser Street, Al Majaz, Sharjah"	2	1	"1,600 sqft"
N/A	N/A	Apartment	"49,999 AED/year"	"Dar Al Majaz, Jamal Abdul Nasser Street, Al Majaz, Sharjah"	2	2	"1,700 sqft"
VERIFIED	N/A	Villa	"155,000 AED/year"	"Mirdif Villas, Mirdif, Dubai"	3	4	"2,700 sqft"
VERIFIED	N/A	Villa	"230,000 AED/year"	"Mirdif Villas, Mirdif, Dubai"	4	5	"5,000 sqft"
N/A	SUPERAGENT	Villa	"120,000 AED/year"	"Al Fayha, Sharjah"	6	5	"8,000 sqft"
VERIFIED	N/A	Townhouse	"250,000 AED/year"	"Murooj Al Furjan West, Al Furjan, Dubai"	3	3	"2,627 sqft"
VERIFIED	N/A	Villa	"87,000 AED/year"	"Amargo, Damac Hills 2, Dubai"	3	3	"1,208 sqft"
N/A	N/A	Apartment	"47,000 AED/year"	"Sama Tower, Electra Street, Abu Dhabi"	studio	1	549 sqft
N/A	N/A	Apartment	"54,999 AED/year"	"Jawharat AlFaihaa, Al Warsan 4, Al Warsan, Dubai"	1	2	891 sqft
VERIFIED	N/A	Apartment	"150,000 AED/year"	"Asayel, Madinat Jumeirah Living, Umm Suqeim, Dubai"	1	1	814 sqft
VERIFIED	SUPERAGENT	Apartment	"350,000 AED/year"	"5242 Tower 1, 5242, Dubai Marina, Dubai"	3	4	"1,758 sqft"
N/A	SUPERAGENT	Villa	"575,000 AED/year"	"Legacy, Jumeirah Park, Dubai"	5	6	"4,689 sqft"
N/A	SUPERAGENT	Apartment	"80,000 AED/year"	"Whitby Residences 1, Nad Al Sheba 1, Nad Al Sheba, Dubai"	1	2	850 sqft
VERIFIED	SUPERAGENT	Villa	"340,000 AED/year"	"Legacy, Jumeirah Park, Dubai"	3	4	"7,533 sqft"
VERIFIED	SUPERAGENT	Villa	"350,000 AED/year"	"Legacy, Jumeirah Park, Dubai"	3	5	"10,684 sqft"
VERIFIED	N/A	Villa	"200,000 AED/year"	"Springs 15, The Springs, Dubai"	2	3	"1,800 sqft"
N/A	N/A	Apartment	"26,000 AED/year"	"Muwailih Building, Muwaileh, Sharjah"	1	1	700 sqft
N/A	N/A	Apartment	"58,000 AED/year"	"Al Durrah Tower, Al Majaz, Sharjah"	2	3	"1,561 sqft"
N/A	N/A	Apartment	"55,995 AED/year"	"Pacific Samoa, Pacific, Al Marjan Island, Ras Al Khaimah"	1	1	773 sqft
VERIFIED	N/A	Apartment	"280,000 AED/year"	"One Za'abeel The Residences, Zabeel 1, Zabeel, Dubai"	1	1	"1,159 sqft"
VERIFIED	SUPERAGENT	Apartment	"80,000 AED/year"	"Waters Edge, Yas Island, Abu Dhabi"	1	1	692 sqft
N/A	N/A	Villa	"110,000 AED/year"	"Al Zaheya Gardens, Al Zahya, Ajman"	5	7+	"4,000 sqft"
N/A	SUPERAGENT	Villa	"275,000 AED/year"	"Elan, Tilal Al Ghaf, Dubai"	4	5	"2,237 sqft"
N/A	SUPERAGENT	Villa	"950,000 AED/year"	"Harmony 3, Harmony, Tilal Al Ghaf, Dubai"	5	6	"6,243 sqft"
N/A	SUPERAGENT	Townhouse	"280,000 AED/year"	"Murooj Al Furjan, Al Furjan, Dubai"	3	4	"2,563 sqft"
VERIFIED	N/A	Apartment	"55,000 AED/year"	"Carson B, Carson, DAMAC Hills, Dubai"	studio	1	405 sqft
N/A	N/A	Townhouse	"170,000 AED/year"	"Noya 1, Noya, Yas Island, Abu Dhabi"	3	4	"2,300 sqft"
N/A	N/A	Apartment	"63,000 AED/year"	"Airport Road, Abu Dhabi"	1	1	900 sqft
N/A	N/A	Apartment	"70,000 AED/year"	"Al Bandary Tower B, Al Bandary Twin Towers, Al Khan, Sharjah"	3	3	"3,050 sqft"
N/A	N/A	Apartment	"20,000 AED/year"	"Al Dhahri Building, Al Shuwaiheen, Sharjah"	1	1	650 sqft
N/A	N/A	Apartment	"25,000 AED/year"	"Ewan 4, Al Taawun, Sharjah"	1	1	600 sqft
N/A	SUPERAGENT	Townhouse	"320,000 AED/year"	"Murooj Al Furjan, Al Furjan, Dubai"	4	5	"4,004 sqft"
N/A	N/A	Apartment	"52,999 AED/year"	"Tiraz, Naseej District, Aljada, Sharjah"	1	2	753 sqft
N/A	N/A	Apartment	"79,999 AED/year"	"Tiraz, Naseej District, Aljada, Sharjah"	2	3	"1,253 sqft"
N/A	N/A	Apartment	"53,999 AED/year"	"Tiraz, Naseej District, Aljada, Sharjah"	1	2	734 sqft
N/A	SUPERAGENT	Villa	"249,999 AED/year"	"Nad Al Sheba Villas, Nad Al Sheba 3, Nad Al Sheba, Dubai"	4	5	"5,050 sqft"
VERIFIED	N/A	Villa	"300,000 AED/year"	"Legacy, Jumeirah Park, Dubai"	3	4	"5,464 sqft"
VERIFIED	N/A	Apartment	"140,000 AED/year"	"Plaza Residences 1, Plaza Residences, Jumeirah Village Circle, Dubai"	3	4	"2,214 sqft"
VERIFIED	N/A	Townhouse	"270,000 AED/year"	"West Village, Al Furjan, Dubai"	5	5	"2,567 sqft"
N/A	N/A	Apartment	"41,000 AED/year"	"Mohamed Bin Zayed Centre, Mohamed Bin Zayed City, Abu Dhabi"	1	1	900 sqft
VERIFIED	SUPERAGENT	Townhouse	"270,000 AED/year"	"Murooj Al Furjan West, Al Furjan, Dubai"	3	4	"2,561 sqft"
N/A	SUPERAGENT	Apartment	"288,000 AED/year"	"Building 24, City Walk, Dubai"	2	3	"1,685 sqft"
N/A	SUPERAGENT	Apartment	"180,000 AED/year"	"Central Park Residential Tower, Central Park Tower, DIFC, Dubai"	2	2	"1,275 sqft"
N/A	N/A	Apartment	"80,000 AED/year"	"PRIVE BY DAMAC (A), DAMAC Maison Privé, Business Bay, Dubai"	studio	1	452 sqft
VERIFIED	N/A	Apartment	"475,000 AED/year"	"One Za'abeel The Residences, Zabeel 1, Zabeel, Dubai"	2	3	"1,782 sqft"
N/A	SUPERAGENT	Apartment	"75,000 AED/year"	"Ascot Residences, Town Square, Dubai"	1	1	597 sqft
N/A	SUPERAGENT	Apartment	"37,999 AED/year"	"Airport Road, Abu Dhabi"	studio	1	550 sqft
VERIFIED	SUPERAGENT	Villa	"450,000 AED/year"	"Nad Al Sheba 4, Nad Al Sheba, Dubai"	7	7	"14,523 sqft"
VERIFIED	SUPERAGENT	Apartment	"75,000 AED/year"	"Al Murad Tower, Al Barsha 1, Al Barsha, Dubai"	1	2	777 sqft
N/A	SUPERAGENT	Villa	"123,000 AED/year"	"Greenviews 2, EMAAR South, Dubai South (Dubai World Central), Dubai"	3	3	"1,905 sqft"
N/A	SUPERAGENT	Apartment	"66,000 AED/year"	"Pacific Tonga, Pacific, Al Marjan Island, Ras Al Khaimah"	1	1	773 sqft
N/A	N/A	Apartment	"53,000 AED/year"	"Suburbia Tower 2, Suburbia, Downtown Jebel Ali, Dubai"	1	1	635 sqft
VERIFIED	N/A	Villa	"240,000 AED/year"	"Sun, Arabian Ranches 3, Dubai"	4	4	"2,654 sqft"
VERIFIED	N/A	Apartment	"78,000 AED/year"	"Binghatti Corner, Jumeirah Village Circle, Dubai"	1	2	680 sqft
N/A	SUPERAGENT	Apartment	"149,000 AED/year"	"Marina Quays West, Marina Quays, Dubai Marina, Dubai"	1	2	"1,188 sqft"
VERIFIED	N/A	Apartment	"63,000 AED/year"	"Silicon Heights 2, Silicon Heights, Dubai Silicon Oasis, Dubai"	1	2	735 sqft
VERIFIED	N/A	Villa	"350,000 AED/year"	"Palma, Arabian Ranches 2, Dubai"	4	5	"4,650 sqft"
N/A	N/A	Apartment	"99,999 AED/year"	"Merano Tower, Business Bay, Dubai"	1	1	668 sqft
VERIFIED	N/A	Apartment	"230,000 AED/year"	"MBL Royal, Jumeirah Lake Towers, Dubai"	2	3	"1,460 sqft"
VERIFIED	SUPERAGENT	Apartment	"130,000 AED/year"	"Aykon City Tower C, Aykon City, Business Bay, Dubai"	2	2	813 sqft
N/A	SUPERAGENT	Apartment	"37,990 AED/year"	"Muwaileh 29 Building, Muwaileh, Sharjah"	1	2	990 sqft
VERIFIED	N/A	Apartment	"135,000 AED/year"	"Al Ghozlan 2, Al Ghozlan, Greens, Dubai"	2	2	"1,281 sqft"
N/A	SUPERAGENT	Townhouse	"600,000 AED/year"	"Sur La Mer, La Mer, Jumeirah, Dubai"	4	5	"3,833 sqft"
VERIFIED	N/A	Villa	"950,000 AED/year"	"Cluster 43, Jumeirah Islands, Dubai"	4	5	"5,285 sqft"
VERIFIED	N/A	Villa	"400,000 AED/year"	"Aura, Tilal Al Ghaf, Dubai"	4	5	"3,410 sqft"
N/A	SUPERAGENT	Apartment	"90,000 AED/year"	"Qaryat Al Hidd, Saadiyat Island, Abu Dhabi"	1	2	"1,097 sqft"
N/A	N/A	Apartment	"120,000 AED/year"	"Nation Towers, Corniche Road, Abu Dhabi"	2	3	"1,301 sqft"
VERIFIED	N/A	Villa	"450,000 AED/year"	"Meadows 8, Meadows, Dubai"	4	5	"3,575 sqft"
N/A	N/A	Apartment	"38,000 AED/year"	"Al Thani Muwaileh, Muwaileh Commercial, Sharjah"	1	2	"1,100 sqft"
N/A	N/A	Townhouse	"100,000 AED/year"	"Hajar Stone Villas, Victoria, Damac Hills 2, Dubai"	3	3	"1,802 sqft"
N/A	N/A	Apartment	"25,850 AED/year"	"Fire Station Road, Muwaileh, Sharjah"	1	1	900 sqft
VERIFIED	N/A	Villa	"105,000 AED/year"	"Centaury, The Roots DAMAC Hills 2, Damac Hills 2, Dubai"	3	5	"1,881 sqft"
N/A	SUPERAGENT	Apartment	"329,999 AED/year"	"Jumeirah Gate Tower 1, The Address Jumeirah Resort and Spa, Jumeirah Beach Residence, Dubai"	2	2	"1,161 sqft"
N/A	SUPERAGENT	Townhouse	"170,000 AED/year"	"Western Residence South, Falcon City of Wonders, Dubai"	2	3	"2,907 sqft"
VERIFIED	N/A	Apartment	"139,999 AED/year"	"Amna, Al Habtoor City, Business Bay, Dubai"	1	2	869 sqft
N/A	SUPERAGENT	Villa	"230,000 AED/year"	"Elan, Tilal Al Ghaf, Dubai"	3	4	"2,152 sqft"
N/A	SUPERAGENT	Apartment	"120,000 AED/year"	"Al Warqa'a 1 Building, Al Warqa'a 1, Al Warqa'a, Dubai"	3	3	"1,601 sqft"
VERIFIED	N/A	Apartment	"239,000 AED/year"	"Cayan Tower, Dubai Marina, Dubai"	2	3	"1,600 sqft"
N/A	N/A	Apartment	"45,000 AED/year"	"Al Mowaihat 3, Al Mowaihat, Ajman"	2	3	"1,200 sqft"
N/A	N/A	Apartment	"41,000 AED/year"	"Al Mowaihat 1, Al Mowaihat, Ajman"	2	3	"1,200 sqft"
VERIFIED	N/A	Villa	"745,000 AED/year"	"Grand Views, Meydan Gated Community, Meydan, Dubai"	6	7	"5,511 sqft"
N/A	N/A	Apartment	"37,990 AED/year"	"Hajar Building, Muwaileh Commercial, Sharjah"	1	2	"1,010 sqft"
N/A	N/A	Apartment	"55,999 AED/year"	"Al Thani Muwaileh, Muwaileh Commercial, Sharjah"	2	3	"1,450 sqft"
VERIFIED	N/A	Apartment	"80,000 AED/year"	"Binghatti Venus, Jumeirah Village Circle, Dubai"	1	2	613 sqft
N/A	N/A	Apartment	"38,000 AED/year"	"The Square 2, Muwaileh Commercial, Sharjah"	1	2	930 sqft
VERIFIED	N/A	Apartment	"82,000 AED/year"	"Chaimaa Avenue 1, Chaimaa Avenue Residences, Jumeirah Village Circle, Dubai"	1	2	790 sqft
N/A	SUPERAGENT	Apartment	"135,000 AED/year"	"Etihad Tower 4, Etihad Towers, Corniche Road, Abu Dhabi"	2	3	"1,205 sqft"
VERIFIED	N/A	Villa	"369,999 AED/year"	"Murooj Al Furjan, Al Furjan, Dubai"	4	6	"6,103 sqft"
